created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jan 11 21:08:22 +0000 2024;1745553258012180787;CUÁNDO ALGUIEN CERCANO SUYO (FAMILIA O AMIGO/A) TERMINE AFECTADO POR ESTO Y AHÍ QUIERO VER QUE SIGAN DEFENDIENDO A LOS DELINCUENTES. ACABEN CON TODOS SIN PIEDAD Y NO NEGOCIAR CON TERRORISTAS @DanielNoboaOk @FFAAECUADOR @PoliciaEcuador  #EcuadorBajoAtaque  #EcuadorExigeSeguridad;0;0;0;0;es;250904975;1745553251770990956;_Andres3096;https://twitter.com/_Andres3096/status/1745553258012180787
Thu Jan 11 21:08:20 +0000 2024;1745553251770990956;#EcuadorBajoAtaque #EcuadorExigeSeguridad  ENTIENDAN ALGO DEFENSORES DE DDHH QUE SOLO APARECEN PARA DEFENDER DELINCUENTES, PIERDES TUS DERECHOS CUÁNDO VULNERAS LOS DE OTROS Y NO HAY COMO JUSTIFICAR LOS ACTOS TERRORISTAS Y CRIMINALES DE ESTAS LACRAS DE LA SOCIEDAD. QUIEREN (+);0;1;0;0;es;250904975;1745553251770990956;_Andres3096;https://twitter.com/_Andres3096/status/1745553251770990956
Thu Jan 11 21:07:59 +0000 2024;1745553163271258308;#Ecuador #Guayaquil Sector #BendicióndeDios, la tarde de este jueves 11 de enero, se produjo un enfrentamiento armado entre efectivos militares y terroristas, como producto de este enfrentamiento se capturó a alias Chiquito, cabecilla de los #tiguerones. #EcuadorBajoAtaque https://t.co/iq7X9J73p3;0;0;0;11;es;1092298663114756101;1745553163271258308;notientendencia;https://twitter.com/notientendencia/status/1745553163271258308
Thu Jan 11 21:07:51 +0000 2024;1745553129913913463;Hay que apoyar al combate a la delincuencia..cuando #EcuadorBajoAtaqueTerrorista y #EcuadorExigeSeguridad .;0;0;0;0;es;1263220807930646540;1745553129913913463;guseguemo;https://twitter.com/guseguemo/status/1745553129913913463
Thu Jan 11 21:06:58 +0000 2024;1745552906357457336;ÚLTIMA HORA #laotraversion #ULTIMAHORA📌 Ya son 178 los funcionarios tomados como rehenes en motines en siete cárceles de Ecuador https://t.co/bvzWoOGu9J #11Enero #Sucesos #Internacionales #EcuadorBajoAtaque #EcuadorEnGuerra #URGENTE;0;0;0;0;es;1479755708392423425;1745552906357457336;OtraZulia;https://twitter.com/OtraZulia/status/1745552906357457336
Thu Jan 11 21:06:33 +0000 2024;1745552800606470527;Diputado Francisco Ameliach designado representante de la AN ante el Consejo de Estado   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/1nt8md8axB;0;0;1;0;es;507613297;1745552800606470527;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552800606470527
Thu Jan 11 21:06:45 +0000 2024;1745552854415196300;El #Barça se medirá contra el equipito favorito de #laliga y el arbitraje el #Madrid en la final de la #SuperCopa Si pierden los merengues dirán q esa compita es una 💩 y si pierde el #fcbarceons será x el arbitraje. #israel #EcuadorBajoAtaque https://t.co/D04h9hGFFI;0;0;0;0;es;1424040960514797569;1745552854415196300;MMariposa31;https://twitter.com/MMariposa31/status/1745552854415196300
Thu Jan 11 21:06:12 +0000 2024;1745552716137365661;@omarmaluk Allí falto decir: no ser amigo de la Bala Romo, ni de la abogada de los albaneses! #Ecuador #EcuadorExigeSeguridad #EcuadorBajoAtaque;0;0;1;2;es;349713622;1745543904697475531;Ruminahui1973;https://twitter.com/Ruminahui1973/status/1745552716137365661
Thu Jan 11 21:06:10 +0000 2024;1745552703877472599;Comisión de la AN investigará delitos de activistas y mafias políticas contra bienes del país  #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel  https://t.co/iZxGdMMpBD;0;1;1;0;es;507613297;1745552703877472599;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552703877472599
Thu Jan 11 21:06:03 +0000 2024;1745552675041636418;En #Machala se presentaron incidentes pero las #FFAA lograron mantener el orden #EcuadorBajoAtaque https://t.co/PaGTWgaf5z;1;0;3;46;es;1268738321620045825;1745552675041636418;ecuadorprensaec;https://twitter.com/ecuadorprensaec/status/1745552675041636418
Thu Jan 11 21:05:51 +0000 2024;1745552624537960833;Mientras el gobierno de @DanielNoboaOk no cumpla con las recomendaciones de la @CIDH en materia penitenciaria, todo seguirá igual en las cárceles.  Por cierto, @LassoGuillermo y @henrycucalon no hicieron nada al respecto.   #Ecuador #EcuadorExigeSeguridad #Noboa;1;0;11;22;es;856176309596286982;1745552624537960833;MartinezMolinaM;https://twitter.com/MartinezMolinaM/status/1745552624537960833
Thu Jan 11 21:05:45 +0000 2024;1745552599850328472;AN ratifica directiva de las 15 Comisiones Permanentes del Poder Legislativo   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/iHEHg9JBD3;0;0;1;0;es;507613297;1745552599850328472;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552599850328472
Thu Jan 11 21:05:10 +0000 2024;1745552455394332829;LVBP: Los números de José “Cafecito” Martínez en su último juego ante Tiburones   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/3W4yRVEt0a;0;0;1;1;es;507613297;1745552455394332829;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552455394332829
Thu Jan 11 21:04:46 +0000 2024;1745552352453484970;Mérida se posiciona como uno de los destinos turísticos más seguros de Venezuela   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/3p1OvHNOVs;0;0;1;1;es;507613297;1745552352453484970;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552352453484970
Thu Jan 11 21:05:03 +0000 2024;1745552422599049232;#Pasaje #ElOro #EcuadorBajoAtaque Cuatro apresados por presunta participación en ataques terroristas en Pasaje. Leer más https://t.co/UUCQHLRt59 https://t.co/OOv4VLe1PT;0;0;4;13;es;180515028;1745552422599049232;diariocorreoec;https://twitter.com/diariocorreoec/status/1745552422599049232
Thu Jan 11 21:04:34 +0000 2024;1745552304164520387;?The Yemeni people want America and Britain to intervene through their armies, and not like women fighting with planes and missiles. They want to fight on land. Will these countries dare?..! #zarcia #zib2 #Ethereum #EcuadorExigeSeguridad #EcuadorBajoAtaqueTerrorista #HalaMadrid https://t.co/apg5ZSRFaS;0;2;0;0;en;1706029643164270592;1745552304164520387;ziad_albokhiti;https://twitter.com/ziad_albokhiti/status/1745552304164520387
Thu Jan 11 21:04:16 +0000 2024;1745552228218241247;COV avanza en planificación de los Juegos Olímpicos París 2024   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/G7ApjaHudW;0;0;0;0;es;507613297;1745552228218241247;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552228218241247
Thu Jan 11 21:03:50 +0000 2024;1745552118063251686;María Corina tiene una agenda oculta: ¿Quién la financia y cuál es el objetivo?   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/BS1QwkoPKD;0;1;1;0;es;507613297;1745552118063251686;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552118063251686
Thu Jan 11 21:03:42 +0000 2024;1745552086475964660;Miren como reaccionan los ciudadanos, grande @DanielNoboaOk HEROE, tu gente esta feliz. #Chile #EcuadorBajoAtaque;0;0;0;0;es;1507879821728178186;1745552086475964660;PatriotaChile8;https://twitter.com/PatriotaChile8/status/1745552086475964660
Thu Jan 11 21:03:26 +0000 2024;1745552016108052631;Sudáfrica acusa a Israel ante la CIJ por actos de genocidio   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/KIaOWl4aHB;0;0;1;0;es;507613297;1745552016108052631;CiudadVLC;https://twitter.com/CiudadVLC/status/1745552016108052631
Thu Jan 11 21:02:49 +0000 2024;1745551863011762585;Así estarán las temperaturas en Venezuela por lo que resta de enero   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/34lZlpzF4i;0;0;1;0;es;507613297;1745551863011762585;CiudadVLC;https://twitter.com/CiudadVLC/status/1745551863011762585
Thu Jan 11 21:02:25 +0000 2024;1745551762000433266;Sociedad Venezolana de Microscopía y el IVIC ofrecen cursos a la comunidad científica   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/wRrfawOFny;0;0;1;1;es;507613297;1745551762000433266;CiudadVLC;https://twitter.com/CiudadVLC/status/1745551762000433266
Thu Jan 11 21:02:00 +0000 2024;1745551657004351526;Banco de Venezuela suma a su equipo al jugador Yeferson Soteldo   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/twL97yU2hX;0;0;6;6;es;507613297;1745551657004351526;CiudadVLC;https://twitter.com/CiudadVLC/status/1745551657004351526
Thu Jan 11 21:01:33 +0000 2024;1745551542944473494;Táchira: Inaugurada oficialmente la Feria Internacional de San Sebastián 2024   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/oQPw2QyGL8;0;0;1;1;es;507613297;1745551542944473494;CiudadVLC;https://twitter.com/CiudadVLC/status/1745551542944473494
Thu Jan 11 21:01:14 +0000 2024;1745551463126794250;🔴Grande @DanielNoboaOk  otro Presidente que sera historia, por defender a sus ciudadanos. #EcuadorBajoAtaque;0;0;0;1;es;1507879821728178186;1745551463126794250;PatriotaChile8;https://twitter.com/PatriotaChile8/status/1745551463126794250
Thu Jan 11 21:01:11 +0000 2024;1745551450569068883;#EcuadorBajoAtaque https://t.co/DoPyzqaIGc;0;0;0;0;qme;377049957;1745551450569068883;jcgodoyp;https://twitter.com/jcgodoyp/status/1745551450569068883
Thu Jan 11 21:00:45 +0000 2024;1745551341244588503;Presidente Nicolás Maduro: El mayor deseo de los venezolanos es la paz   #11Enero #VenezuelaAvanzaEnPaz #Bitcoin #EcuadorExigeSeguridad #Israel https://t.co/WeCTly5cM8;0;1;1;0;es;507613297;1745551341244588503;CiudadVLC;https://twitter.com/CiudadVLC/status/1745551341244588503
Thu Jan 11 21:00:41 +0000 2024;1745551324941332987;"Bien tenia razón @nayibbukele cuando dijo que que todo el enfoque de los DDHH"" esta enfocado a los delincuentes y no a gente honrada. No solo en El Salvador sino en todos los países. #EcuadorBajoAtaque #Guayaquil""";0;0;0;3;es;2624273476;1745551324941332987;joaosanqui;https://twitter.com/joaosanqui/status/1745551324941332987
Thu Jan 11 21:00:19 +0000 2024;1745551234314985608;Sorpresivamente ayer no había ni 1 sólo homeless en la calle #EcuadorBajoAtaque #EcuadorExigeSeguridad #Ecuador;0;0;0;0;es;211539766;1745551234314985608;estefi_lete;https://twitter.com/estefi_lete/status/1745551234314985608
Thu Jan 11 21:00:15 +0000 2024;1745551215348310151;Elevate your on-the-go glam with our Travel Makeup Pouch! Compact, stylish, and perfect for all your beauty essentials. Stay effortlessly fabulous wherever your adventures take you (https://t.co/DP6YXEXnoA) #WigginsAllStar #BBBB24 #BitcoinETF #EcuadorBajoAtaque #vunzigewoensdag https://t.co/QlbUeVHiv4;0;0;3;2;en;1200494195430977536;1745551215348310151;nehsef;https://twitter.com/nehsef/status/1745551215348310151
Thu Jan 11 20:59:57 +0000 2024;1745551143005012407;"El prófugo ecuatoriano Fabricio Colón #Pico reaparece en video y dice que se entregará a las autoridades bajo ciertas condiciones. En su mensaje dice que se fugó porque fue informado de que lo iban a matar: Mi vida corre peligro, no por otro motivo"". #EcuadorBajoAtaque #Ecuador https://t.co/zJJ5p9NIUS""";0;0;1;4;es;2236119860;1745551143005012407;SoyAlfredoRD;https://twitter.com/SoyAlfredoRD/status/1745551143005012407
Thu Jan 11 20:59:25 +0000 2024;1745551008204312591;"ÚLTIMA HORA: Un fuerte contingente policial y militar en Guayaquil, Ecuador, se dirige al sector de Socio vivienda, donde se encuentran los principales líderes de la banda terrorista Los Tiguerones"". 🇪🇨 ¿Apoyas esta cacería de terroristas en Ecuador?  #EcuadorBajoAtaque https://t.co/5a20K59jUM""";0;0;0;0;es;1144843421066153984;1745551008204312591;AdonayR6;https://twitter.com/AdonayR6/status/1745551008204312591
Thu Jan 11 20:59:11 +0000 2024;1745550949458788752;El presidente Daniel Noboa, dice que no va a negociar con ningún terrorista y que si el Sr Fabricio Colon se quiere entregar pues que se entregue.  Tu opinión es importante!  #QuitoSeguro #EcuadorBajoAtaque #EcuadorExigeSeguridad https://t.co/wI0o2wlSuZ;0;0;0;2;es;1505566136187953158;1745550949458788752;LBaptista1984;https://twitter.com/LBaptista1984/status/1745550949458788752
Thu Jan 11 20:57:27 +0000 2024;1745550510369734904;NOBOA RESPONDE AL 'CAPITÁN' PICO #Atención  Ante video de #ColónPico  presunto líder de 'Los Lobos', señalado de planificar un atentado contra la vida de la Fiscal Diana Salazar, en que pide se garantice su vida, @DanielNoboaOk rechazó enérgicamente su pedido. #EcuadorBajoAtaque https://t.co/LSTUznkNqc;0;0;2;11;es;902280777815261185;1745550510369734904;EMnoticiasEC;https://twitter.com/EMnoticiasEC/status/1745550510369734904
Thu Jan 11 20:56:51 +0000 2024;1745550361308336489;#EcuadorBajoAtaque  #Nobita https://t.co/Ni19zrpMAz;0;0;0;0;qme;1598814852260270080;1745550361308336489;joe45227055;https://twitter.com/joe45227055/status/1745550361308336489
Thu Jan 11 20:56:36 +0000 2024;1745550296133009755;#Redes | Periodistas internacionales emiten criterios y razones del ascenso de la delincuencia organizada en Ecuador.  En resumen, los causantes de la debacle nacional son: Lenín Moreno y Guillermo Lasso.   #EcuadorBajoAtaque https://t.co/8ZOXG14DiL;0;0;0;0;es;1173681261573005318;1745550296133009755;MelodiaNews;https://twitter.com/MelodiaNews/status/1745550296133009755
Thu Jan 11 20:56:27 +0000 2024;1745550258908561886;Un delincuente empieza a llorar cuando las Fuerzas Armadas lo interrogan.  #Ecuador #EcuadorBajoAtaque  #Guayaquil #Quito #Esmeraldas #Riobamba https://t.co/Rr2Ysz70PY;0;0;0;5;es;1092298663114756101;1745550258908561886;notientendencia;https://twitter.com/notientendencia/status/1745550258908561886
Thu Jan 11 20:55:29 +0000 2024;1745550015752188169;Sin armas LLORAN  Sin armas ruegan PIEDAD   Gracias #FFAA por someter a los malos !! #EcuadorBajoAtaque https://t.co/9Losmb3UxE;4;50;267;2564;es;1268738321620045825;1745550015752188169;ecuadorprensaec;https://twitter.com/ecuadorprensaec/status/1745550015752188169
Thu Jan 11 20:55:52 +0000 2024;1745550113647325413;Que nadie te diga lo que tienes que hacer o como pensar.  #OTDirecto10E #HalaMadrid #FuerzaEcuador #LaIslaDeLasTentaciones7 #EcuadorExigeSeguridad https://t.co/meMv0FhJdd;0;0;0;1;es;1618514424632942593;1745550113647325413;novacunado_;https://twitter.com/novacunado_/status/1745550113647325413
Thu Jan 11 20:54:23 +0000 2024;1745549740291297512;NOTICIA SIN EDITAR. El presidente de Panamá @NitoCortizo  le extendió muestra de solidaridad con el Gobierno del presidente de Ecuador @DanielNoboaOk . El Estado de Excepción ha dejado muertos e insurrección. #EcuadorExigeSeguridad #FuerzaEcuador https://t.co/ilxbrYN2Vl;0;0;0;0;es;1674559820672692227;1745549740291297512;LaNoticiaCorre;https://twitter.com/LaNoticiaCorre/status/1745549740291297512
Thu Jan 11 20:53:43 +0000 2024;1745549571516756417;Pilas con los cambios de fecha.   #EcuadorExigeSeguridad;0;0;0;0;es;1742377222386642944;1745549571516756417;CabreraBroker;https://twitter.com/CabreraBroker/status/1745549571516756417
Thu Jan 11 20:53:32 +0000 2024;1745549526629335410;"Sigues metiendo gente en la cárcel y sigues haciendo crecer a las bandas. Básicamente estás haciendo el trabajo de reclutamiento tú como Estado"": Jorge Núñez, codirector del Observatorio de Prisiones de Ecuador para @bbcmundo #EcuadorExigeSeguridad""";0;0;0;1;es;438599781;1745549526629335410;GabenQ;https://twitter.com/GabenQ/status/1745549526629335410
Thu Jan 11 20:52:59 +0000 2024;1745549386997022775;Ecuador Gangs  Video 2 ugitive gang leader Jose 'Fito' Macias failed to return to Ecuador prison after 'guards escorted him to a doctor's appointment on Christmas Day' #EcuadorBajoAtaqueTerrorista  #EcuadorExigeSeguridad https://t.co/67ng2Ndl8d;0;0;1;0;en;1332365798527131649;1745549386997022775;Imranfan804;https://twitter.com/Imranfan804/status/1745549386997022775
Thu Jan 11 20:51:16 +0000 2024;1745548954937303351;Cosas buenas pasan cuando la Bala Romo no está en el círculo de amigos de un Presidente! #Ecuador #EcuadorExigeSeguridad;0;0;0;0;es;349713622;1745548954937303351;Ruminahui1973;https://twitter.com/Ruminahui1973/status/1745548954937303351
Thu Jan 11 20:49:39 +0000 2024;1745548550853837140;#Internacionales : Bandas criminales en #Ecuador mantienen como rehenes a 178 personas, extendiendo su control sobre siete cárceles a nivel nacional. #estadodeexcepción #EcuadorBajoAtaque  #PeriodismoUES https://t.co/12lmYxh0jR;0;0;1;0;es;1701456452945084416;1745548550853837140;RosarioEsm11316;https://twitter.com/RosarioEsm11316/status/1745548550853837140
Thu Jan 11 20:49:30 +0000 2024;1745548511880384551;Chaos en #Équateur : les affrontements armés se poursuivent aujourd'hui dans la prison pour hommes d'Esmeraldas, où les détenus ont entamé une révolte.  #Ecuador #EcuadorBajoAtaqueTerrorista #EcuadorBajoAtaque #EcuadorExigeSeguridad #violences #terrorisme #terroristas https://t.co/Rdy80KEcgO;0;0;2;0;fr;375836729;1745548511880384551;lebelligerant;https://twitter.com/lebelligerant/status/1745548511880384551
Thu Jan 11 20:45:07 +0000 2024;1745547408883220623;Cómo entrenamos los que vamos al gym en Ecuador:  #EcuadorEnGuerra  #FuerzaEcuador https://t.co/JNYQDbsCD0;0;0;3;4;es;162539469;1745547408883220623;nikko93;https://twitter.com/nikko93/status/1745547408883220623
Thu Jan 11 20:44:29 +0000 2024;1745547247050232304;Deben de investigar a esa familia ya q 2 nietas han muerto en la piscina de esa residencia y es muy sospechoso. #puertorico #childabuse #EcuadorBajoAtaqueTerrorista #israel;0;0;1;1;es;1424040960514797569;1745547247050232304;MMariposa31;https://twitter.com/MMariposa31/status/1745547247050232304
Thu Jan 11 20:42:44 +0000 2024;1745546809039065315;#ATENCION El presidente @DanielNoboaOk no negociará con el capitán Pico, quien puso condiciones para entregarse #decreto111 #EcuadorBajoAtaqueTerrorista https://t.co/EOu401oYRy;0;0;0;1;es;776636702;1745546809039065315;RadioElite997;https://twitter.com/RadioElite997/status/1745546809039065315
Thu Jan 11 20:42:24 +0000 2024;1745546723479417092;Équateur : une alerte aux explosifs est signalée sur le pont piétonnier de Gualo, au nord de Quito.  #Equateur #EcuadorBajoAtaqueTerrorista #EcuadorEnGuerra #EcuadorExigeSeguridad #violences #terrorismo #terrorisme #Amerique https://t.co/jTUOB1FSCj;0;0;0;0;fr;375836729;1745546723479417092;lebelligerant;https://twitter.com/lebelligerant/status/1745546723479417092
Thu Jan 11 20:42:37 +0000 2024;1745546778835902661;Fabricio Colon Pico Tiguerones pomasqui Fuerzas Armadas #EcuadorExigeSeguridad #TLCEcuadorChina  Éstos delincuentes, pedofilos, pederastas  ladrones de cuello blanco, charlatanes, delincuentes desinformadores, terroristas deben ser objetivo militar,. https://t.co/WsKBPjmnGs;0;0;0;5;es;1564798236199714817;1745546778835902661;borracholuisand;https://twitter.com/borracholuisand/status/1745546778835902661
